Tweets,Score
@kweenCelestia @lenirobredo Hiyang hiya si Atty Robredo sa pagtawag mo ng ma-dumb sa kanya. Eh mali mali nga grammar mo ses. Haha.,1
@RED_Heist @PopCrave @AltABSCBN Kahit ano pang gimmick mo. Never Mananalo ang FAKE VP na si @lenirobredo Go Go Go @bongbongmarcos lampasuhin niyo ang Team Leni Lugaw HAHAHAHA  ðŸ˜‚ No To Team ALMA COIN LENI ðŸ˜œ  #NeverAgain  #NeverForget  #NoToMarcoses #MarcosNotAHero  #MarcosMagnanakaw    https://t.co/sBnuXPD4H8,2
"@lecleo_ @lenirobredo @teamrobredoph @F1rstkosiLeni @lawyersforleni @Itbpo4Leni @DapatSiLeni @LGBTQIAforLeni @SHSforLENI @iMPACTPH2019 @KayaNatinPH Tama, deklara na po.ðŸ™",0
"@RED_Heist @PopCrave @AltABSCBN Bakit walang reply? haha Sorry ka badeth, Hindi magwawagi sa Presidential Election si MaDUMB Lugaw @lenirobredo ðŸ’…ðŸ» Kahit ipa trend niyo pa ang hashtags na #NeverAgain  #NeverForget  #NoToMarcoses #MarcosNotAHero  #MarcosMagnanakaw ðŸ˜‚  #GPA_SarahGeronimo  https://t.co/sBnuXPD4H8",2
@lenirobredo MISS MAAM GURL QUEEN ANUNA PO HUHU,0
"@Pepsicollagen @lenirobredo No, isko is another enabler.kung sasama sya kay VP ok, for the sake of unity, kung hindi, hindi ko sya iboboto.",0
@lenirobredo @IskoMoreno magkaisa na kayo. #LenIsko tandem.,1
"@dzrhnews @liezel_once oy @IskoMoreno wag ka tatakbo ng presidente ha! mag vice president ka muna, hayaan mo si @lenirobredo ang tumakbo na presidente.",1
Sana tumakbo bilang Presidente si VP @lenirobredo para naman masulit pagiging botante ko. Ayaw ko na bumoto ng mga walang silbi. Sawa na ko ðŸ¥ºðŸ¥ºðŸ¥º,2
"kaya importante ang Debate, dito ako nakapagdecide na si @lenirobredo ANG iboto. At hnd ko yung pinagsisihan. Leni pa rin sa 2022! #DapatSiLeni",0
@MamaHopia @lino_iam Ikw ngpapayaman s ilegal n gawain ng bayaw mo @lenirobredo,1
"@News5PH BALIW NA ATA TALAGA TO SI @lenirobredo EH, PURO LUGAW KASI KINAKAEN.",1
Unforgettable savagery by VP @lenirobredo,0
"@Pepsicollagen @lenirobredo Korak! Paramihan ng kakamping sikat iyan, sikat na may credibilidad sa kanilang mga tagahanga..ðŸ‘Œ",1
@milkyrigonan @sonnyangara @lenirobredo @dzrhnews on addressing the balance of economic issues as well. ðŸ™ Hoping for a good start of 2022. (2),1
"I watched the Senate hearing for the budget of OVP. There is a glimpse of hope when VP @lenirobredo talks. Sheâ€™s concise and knows what sheâ€™s talking about. You can feel the honesty and integrity in her voice and most of all, thereâ€™s leadership when she speaks.  https://t.co/dIIOXJuDuM",0
@Pepsicollagen @lenirobredo Sad naman nyan pag nagkataon. I'm ready to put up a poster ni VP.,0
@milkyrigonan @dzrhnews @sonnyangara @lenirobredo B?,0
"@milkyrigonan @sonnyangara @lenirobredo @dzrhnews I only watched a few of it pero I guess the proposed budget was allotted to aid the response for the covid situation. We're on the last quarter of the year and still, the pandemic is affecting lives of many people. Furthermore, Sen. Sonny has been really keen (1)",1
@CarmelG17 @GoAaron8 @gmanews @lenirobredo Ano ba nagawa ni BBM sa PInas?,0
@milkyrigonan @sonnyangara @lenirobredo @dzrhnews Sana magamit sa tama ang budget. Buti nandian si Sen Angara. Nothing to worry ðŸ¥°,0
@milkyrigonan @sonnyangara @lenirobredo @dzrhnews Nice! Napaka transparent sa budget ni Sen. Angara! Tama naman yan aware ang mga tao.,0
@DZMMTeleRadyo @AngsaalTaulPuso @lenirobredo @jmnpunzalan I am ready for Leni,0
"@docrjnaguit @lenirobredo Walang kaduda-duda. She is the â€œmost qualifiedâ€ â€” definitely not the lesser evil. Inegrity, proven track record in public service, competent leadership, 3 successive highest merits from COA.",0
"@macholitako @lenirobredo Yun na nga e. But I still believe to what prof. Clarita Carlos said na wala sa winnability yan, dahil pagdating ng mismong election day lahat pwede mabago.",0
@DudeSabarita @BuangSonny @rollybasog29 @WongLi2515 @PackandCarryAll @lino_iam @maytoyotayo @ALLCAPSLERKEY @DDSBBM @marcus5251962 @JUVY2004 @ENguilbert @maria47215 @DodongPags @annacollins52 @danwaytoofar @NileSneel @rocker_fraggle @dude_DaS @LoVe_MeOw_24 @AhhmBatmAnn @BalDugho @Ranyagtiamianan @AhhmBatmaan @jesselle_anne @Aczent1 @lav2heart14 @Jjcruz2 @bhevzkyren @GreaterGutz @AhmmBatmann @Aberasturi2 @Edelwei8 @klienfloyd @chadachada17 @GrowlHarhar @Hammerpa2Yumyan @MrtlLawMuseumPH @lenirobredo @kikopangilinan @risahontiveros @iampinglacson @IskoMoreno @MannyPacquiao @DickGordonDG @kaloi_zarate @bamaquino @ChelDiokno @SenLeiladeLima @CLumberte The reason why they focus on PRRD is because we're a small fry and they think we can be bullied to look like they're actually doing something to divert from other real and pressing issues. They'll only go after folks that aren't part of their cabal when they do far worse!,0
"Just in&gt; 2022 proposed budget ng Office of the Vice President na nagkakahalaga ng P713.41B, i-e-endorso na sa plenaryo ng Senate Finance Comm ni Sen @sonnyangara @lenirobredo @dzrhnews  https://t.co/g6hrZ7wM3K",0
"@docrjnaguit @lenirobredo She can unify our polarized nation. Kagalang-galang sya, hindi mo ikahihiya, may integridad, hindi mahilig mangako, hindi reklamador, gawa lang ng gawa -- kahit binarat sa pondo... may takot sa Diyos.",0
"@docrjnaguit @lenirobredo Si Leni: nuon pa man, may dugong public servant na, hindi â€œmadumb"" kasi 2 titulo  nya: Law at Economics -- suriin nyo kong kasinungalingan.   Inspiring &amp; competent ang leadership nya â€” maraming gusto mg-volunteer, hindi galit sa batikos at sa bumabatikosðŸ‘‡",0
@RyanAsa7 @rollybasog29 @WongLi2515 @PackandCarryAll @lino_iam @maytoyotayo @ALLCAPSLERKEY @DDSBBM @marcus5251962 @BuangSonny @JUVY2004 @ENguilbert @maria47215 @DodongPags @annacollins52 @danwaytoofar @NileSneel @rocker_fraggle @dude_DaS @LoVe_MeOw_24 @AhhmBatmAnn @BalDugho @Ranyagtiamianan @AhhmBatmaan @jesselle_anne @Aczent1 @lav2heart14 @Jjcruz2 @bhevzkyren @GreaterGutz @AhmmBatmann @Aberasturi2 @Edelwei8 @klienfloyd @chadachada17 @GrowlHarhar @Hammerpa2Yumyan @MrtlLawMuseumPH @lenirobredo @kikopangilinan @risahontiveros @iampinglacson @IskoMoreno @MannyPacquiao @DickGordonDG @kaloi_zarate @bamaquino @ChelDiokno @SenLeiladeLima hahaha,0
@Aberasturi2 @rollybasog29 @WongLi2515 @PackandCarryAll @lino_iam @maytoyotayo @ALLCAPSLERKEY @DDSBBM @marcus5251962 @BuangSonny @JUVY2004 @ENguilbert @maria47215 @DodongPags @annacollins52 @danwaytoofar @NileSneel @rocker_fraggle @dude_DaS @LoVe_MeOw_24 @AhhmBatmAnn @BalDugho @Ranyagtiamianan @AhhmBatmaan @jesselle_anne @Aczent1 @lav2heart14 @Jjcruz2 @bhevzkyren @GreaterGutz @AhmmBatmann @Edelwei8 @klienfloyd @chadachada17 @GrowlHarhar @Hammerpa2Yumyan @MrtlLawMuseumPH @lenirobredo @kikopangilinan @risahontiveros @iampinglacson @IskoMoreno @MannyPacquiao @DickGordonDG @kaloi_zarate @bamaquino @ChelDiokno @SenLeiladeLima @CLumberte pera pera lang! corrupt din pala hahaha,0
@maria47215 @rollybasog29 @WongLi2515 @PackandCarryAll @lino_iam @maytoyotayo @ALLCAPSLERKEY @DDSBBM @marcus5251962 @BuangSonny @JUVY2004 @ENguilbert @DodongPags @annacollins52 @danwaytoofar @NileSneel @rocker_fraggle @dude_DaS @LoVe_MeOw_24 @AhhmBatmAnn @BalDugho @Ranyagtiamianan @AhhmBatmaan @jesselle_anne @Aczent1 @lav2heart14 @Jjcruz2 @bhevzkyren @GreaterGutz @AhmmBatmann @Aberasturi2 @Edelwei8 @klienfloyd @chadachada17 @GrowlHarhar @Hammerpa2Yumyan @MrtlLawMuseumPH @lenirobredo @kikopangilinan @risahontiveros @iampinglacson @IskoMoreno @MannyPacquiao @DickGordonDG @kaloi_zarate @bamaquino @ChelDiokno @SenLeiladeLima @CLumberte ðŸ˜‚ðŸ˜‚ðŸ˜‚ loud and clear,0
"@Pepsicollagen @lenirobredo Nagtiktok lang, may winnability agad. ðŸ™„  https://t.co/3e1f8wPtKn",0
"@Pepsicollagen @lenirobredo Pusta ko, dehin bobotak si Leniâ€¦",0
"Madam VP @lenirobredo, wag nyo po kami biguin. We need you. We need a good leader to lead us.  Sana lang mali yung pakiramdam ko sa pahiwatig ni Etta Rosales kanina sa interview nya na sa socmed nakay Isko ang winnability.",0
Mareng @lenirobredo is the ultimate vibe! ðŸ¤£ðŸ‘ŒðŸ» #LetLeniLead,0
"Ating ulit-ulitin. I-share, ikalat.  â€œKailangan nating ulit-ulitin, sa bawat pagkakataon, ang katotohanan: Sa ilalim ng rehimeng Marcos, nagdusa ang Pilipinoâ€”ninakawan, tinorture, at pinaslang.â€ - @lenirobredo",2
"@lenirobredo @teamrobredoph   Hope VP Leni runs as President. Kahit solo na lang, wala na siyang VP.  Gusto ko sana si @TeacherStellaQ   VP nya, para all women power.  Robredo is our best choice  as our next President!",0
@lecleo_ @lenirobredo @teamrobredoph @F1rstkosiLeni @lawyersforleni @Itbpo4Leni @DapatSiLeni @LGBTQIAforLeni @SHSforLENI @iMPACTPH2019 @KayaNatinPH Asa kang mananalo yan,0
3rd Time's a Charm!! Officially registered. Para kay Nanay @lenirobredo at @ChelDiokno!!!  https://t.co/wECEjYNLCm,0
@DudeSabarita @rollybasog29 @WongLi2515 @PackandCarryAll @lino_iam @maytoyotayo @ALLCAPSLERKEY @DDSBBM @marcus5251962 @BuangSonny @JUVY2004 @ENguilbert @maria47215 @DodongPags @annacollins52 @danwaytoofar @NileSneel @rocker_fraggle @dude_DaS @LoVe_MeOw_24 @AhhmBatmAnn @BalDugho @Ranyagtiamianan @AhhmBatmaan @jesselle_anne @Aczent1 @lav2heart14 @Jjcruz2 @bhevzkyren @GreaterGutz @AhmmBatmann @Aberasturi2 @Edelwei8 @klienfloyd @chadachada17 @GrowlHarhar @Hammerpa2Yumyan @MrtlLawMuseumPH @lenirobredo @kikopangilinan @risahontiveros @iampinglacson @IskoMoreno @MannyPacquiao @DickGordonDG @kaloi_zarate @bamaquino @ChelDiokno @SenLeiladeLima Naging payaso ka ngayon huh @DickGordonDG  https://t.co/Ye4ewnuirx,0
"@love_BL_TPop @FeArgente @lenirobredo Do not be disheartened, wag padadala sa mga psy-war ng mga tolongges, lalaban tayoâ™¥ï¸ðŸ’¯",0
@maytoyotayo @ALLCAPSLERKEY @rollybasog29 @DDSBBM @marcus5251962 @BuangSonny @JUVY2004 @DudeSabarita @ENguilbert @PackandCarryAll @DodongPags @annacollins52 @danwaytoofar @NileSneel @rocker_fraggle @dude_DaS @LoVe_MeOw_24 @WongLi2515 @AhhmBatmAnn @BalDugho @lino_iam @Ranyagtiamianan @AhhmBatmaan @jesselle_anne @Aczent1 @lav2heart14 @Jjcruz2 @bhevzkyren @GreaterGutz @AhmmBatmann @Aberasturi2 @Edelwei8 @klienfloyd @chadachada17 @GrowlHarhar @Hammerpa2Yumyan @MrtlLawMuseumPH @lenirobredo @kikopangilinan @risahontiveros @iampinglacson @IskoMoreno @MannyPacquiao @DickGordonDG @kaloi_zarate @bamaquino @ChelDiokno @SenLeiladeLima @sotto_tito @MARoxas Parang copacabana sa Rio de janeiro Brazil ang ganda ng manila bay po . Maraming Salamat Po tatay digong ðŸ™ðŸ»ðŸ‘ŠðŸ»ðŸ‡µðŸ‡­ lalo na sa Panginoong DIOS at ipinagkaloob ka po sa bayang Pilipinas ðŸ™ðŸ»,0
@gmanews Db may brother-in-law si @lenirobredo na drug lord? ðŸ˜Ž,1
"@raffymagno @PinoyAkoBlog @lenirobredo Hindi lang kaban ng bayan ang ninakaw kundi pati mga buhay at kinabukasan ng mga taong naging biktima nya; hanggang sa huli, nakatakas at hindi pagdusahan ang kanyang mga kasalanan.   Hanggang hindi humihinge ng patawad ang pamilya at ibalik ang nakaw na yaman, walang hustiya.",1
@rollybasog29 @DudeSabarita @WongLi2515 @PackandCarryAll @lino_iam @maytoyotayo @ALLCAPSLERKEY @DDSBBM @marcus5251962 @BuangSonny @JUVY2004 @ENguilbert @DodongPags @annacollins52 @danwaytoofar @NileSneel @rocker_fraggle @dude_DaS @LoVe_MeOw_24 @AhhmBatmAnn @BalDugho @Ranyagtiamianan @AhhmBatmaan @jesselle_anne @Aczent1 @lav2heart14 @Jjcruz2 @bhevzkyren @GreaterGutz @AhmmBatmann @Aberasturi2 @Edelwei8 @klienfloyd @chadachada17 @GrowlHarhar @Hammerpa2Yumyan @MrtlLawMuseumPH @lenirobredo @kikopangilinan @risahontiveros @iampinglacson @IskoMoreno @MannyPacquiao @DickGordonDG @kaloi_zarate @bamaquino @ChelDiokno @SenLeiladeLima @CLumberte ðŸ˜‚,0
"â€œDiktador si Marcos, at hindi niya napagbayaran nang husto ang krimen niya; katunayan, patuloy ang pagpapakasasa ng kanyang angkan sa kayamanang ninakaw niya mula sa atin.â€ @lenirobredo  #NeverAgain #NeverForget",2
@DudeSabarita @rollybasog29 @WongLi2515 @PackandCarryAll @lino_iam @maytoyotayo @ALLCAPSLERKEY @DDSBBM @marcus5251962 @BuangSonny @JUVY2004 @ENguilbert @DodongPags @annacollins52 @danwaytoofar @NileSneel @rocker_fraggle @dude_DaS @LoVe_MeOw_24 @AhhmBatmAnn @BalDugho @Ranyagtiamianan @AhhmBatmaan @jesselle_anne @Aczent1 @lav2heart14 @Jjcruz2 @bhevzkyren @GreaterGutz @AhmmBatmann @Aberasturi2 @Edelwei8 @klienfloyd @chadachada17 @GrowlHarhar @Hammerpa2Yumyan @MrtlLawMuseumPH @lenirobredo @kikopangilinan @risahontiveros @iampinglacson @IskoMoreno @MannyPacquiao @DickGordonDG @kaloi_zarate @bamaquino @ChelDiokno @SenLeiladeLima @CLumberte Selective po ang ICC kasi wala raw po pambayad samantalang ang mga yellowmites binayaran silaðŸ˜‚ðŸ˜‚ðŸ˜‚,0
"@DudeSabarita @rollybasog29 @WongLi2515 @PackandCarryAll @lino_iam @maytoyotayo @ALLCAPSLERKEY @DDSBBM @marcus5251962 @BuangSonny @JUVY2004 @ENguilbert @DodongPags @annacollins52 @danwaytoofar @NileSneel @rocker_fraggle @dude_DaS @LoVe_MeOw_24 @AhhmBatmAnn @BalDugho @Ranyagtiamianan @AhhmBatmaan @jesselle_anne @Aczent1 @lav2heart14 @Jjcruz2 @bhevzkyren @GreaterGutz @AhmmBatmann @Aberasturi2 @Edelwei8 @klienfloyd @chadachada17 @GrowlHarhar @Hammerpa2Yumyan @MrtlLawMuseumPH @lenirobredo @kikopangilinan @risahontiveros @iampinglacson @IskoMoreno @MannyPacquiao @DickGordonDG @kaloi_zarate @bamaquino @ChelDiokno @SenLeiladeLima @CLumberte Sunog ang buwaya , ngayon explain mo naman ang PDAF mo regarding kay napoles .. #Sagot @DickGordonDG  at ipa - audit mo ang red cross mula ng more or less 20 years kang umupo ðŸ˜¡ðŸ˜¡",1
@gmanews @lenirobredo ikaw ang torture sa amin! tumigil ka tandang buang!,0
"@DudeSabarita @rollybasog29 @WongLi2515 @PackandCarryAll @lino_iam @maytoyotayo @ALLCAPSLERKEY @DDSBBM @marcus5251962 @BuangSonny @JUVY2004 @ENguilbert @maria47215 @DodongPags @annacollins52 @danwaytoofar @NileSneel @rocker_fraggle @dude_DaS @LoVe_MeOw_24 @AhhmBatmAnn @BalDugho @Ranyagtiamianan @AhhmBatmaan @jesselle_anne @Aczent1 @lav2heart14 @Jjcruz2 @bhevzkyren @GreaterGutz @AhmmBatmann @Edelwei8 @klienfloyd @chadachada17 @GrowlHarhar @Hammerpa2Yumyan @MrtlLawMuseumPH @lenirobredo @kikopangilinan @risahontiveros @iampinglacson @IskoMoreno @MannyPacquiao @DickGordonDG @kaloi_zarate @bamaquino @ChelDiokno @SenLeiladeLima @CLumberte Barya barya lang din pala ang ICC na2, pang barker lang",0
@GoAaron8 @gmanews Threatened si ateng @lenirobredo kay BBM.,1
"@Pepits20 @aikarobredo @lenirobredo ngek ginawang measure ang views? haven't you heard of troll farms? sa laki ng ninakaw nila sa kaban ng bayan, kahit 100B pa ang views kaya nilang paabutin yan. gising-gising din sa katotohan.",2
"@gmanews Hays GMA! Ang dating ""walang kinikilingan"" ngayon meron na! Martial Law AGAIN &amp; AGAIN. We want to know victims of Hacienda Luisita, SAF 44, Kidapawan etc. wala pa malinaw na sagot dyan bec. again it was being ""sealed"" hindi na binalita sa taong bayan! @lenirobredo",2
"@ericaguimbal @lenirobredo Ay , I second the motion ðŸ‘ðŸ˜Š",0
@eragon2024 @thighpartpls @4nclru @lenirobredo @aikarobredo @jpgrobredo PLEASE!!!!!!! ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­,0
"@mike_tejano @manilabulletin Nothing to see, just @lenirobredo being @lenirobredo as usual...",0
"@slaysinsenado @aikarobredo @lenirobredo Paano yan,1.5m lang views ni vp sa interview ni toni G.pero si bbm 6million na haha..kita na kung gaano karami ang nagmamahal sa mga marcos..",1
"@inquirerdotnet @pmdrglj Takbo na, #PangulongRobredo!   @lenirobredo   https://t.co/4hVx3I0Kef",0
"Ready na ako sa Mega Sabong sa 2022... whether tatakbo talaga sina Lacson, Pacquiao, Isko, Go, Sara, BBM sa pagka pangulo, im optimistic na VP @lenirobredo will WIN. At the end of the Day, majority of the Filipino's will see &amp; feel in their Hearts how Leni serve &amp; care for us.",1
@lecleo_ @lenirobredo @teamrobredoph @F1rstkosiLeni @lawyersforleni @Itbpo4Leni @DapatSiLeni @LGBTQIAforLeni @SHSforLENI @iMPACTPH2019 @KayaNatinPH Robredo-Moreno para sa pagangat ng bansang PILIPINAS. ðŸ‡µðŸ‡­ðŸ‡µðŸ‡­ðŸ‡µðŸ‡­ðŸ‡µðŸ‡­,0
"@ANCALERTS Takbo na, #PangulongRobredo!   @lenirobredo   https://t.co/4hVx3I0Kef",0
"@_djchacha Takbo na, #PangulongRobredo!   @lenirobredo   https://t.co/4hVx3I0Kef",0
"@tatancast @TinderangI Takbo na, #PangulongRobredo!   @lenirobredo   https://t.co/4hVx3I0Kef",0
"@rapplerdotcom @pmdrglj Takbo na, #PangulongRobredo!   @lenirobredo   https://t.co/4hVx3I0Kef",0
"@ANCALERTS @jmnpunzalan Takbo na, #PangulongRobredo!   @lenirobredo   https://t.co/4hVx3I0Kef",0
"@ABSCBNNews @jmnpunzalan Takbo na, #PangulongRobredo!   @lenirobredo   https://t.co/4hVx3I0Kef",0
@FeArgente @lenirobredo I feel you.,0
@FeArgente @lenirobredo Kung tatakbo pres si Trillanes puwede pa.,0
"@societyofhonor @litodiwa1 Takbo na, #PangulongRobredo!   @lenirobredo   https://t.co/4hVx3I0Kef",0
#DapatSiLeni  #LeniRobredo  #Leni2022,0
"@bamaquino @Bert_Control Takbo na, #PangulongRobredo!   @lenirobredo   https://t.co/4hVx3I0Kef",0
"@krizzy_kalerqui @camschee Takbo na, #PangulongRobredo!   @lenirobredo   https://t.co/4hVx3I0Kef",0
"@KayaNatinPH @HarveyKeh Takbo na, #PangulongRobredo!   @lenirobredo   https://t.co/4hVx3I0Kef",0
"@cnnphilippines @HarveyKeh Takbo na, #PangulongRobredo!   @lenirobredo   https://t.co/4hVx3I0Kef",0
"@docrjnaguit @lenirobredo Takbo na, #PangulongRobredo!   @lenirobredo   https://t.co/4hVx3I0Kef",0
"@ABSCBNNews Takbo na, #PangulongRobredo!   @lenirobredo   https://t.co/4hVx3I0Kef",0
"@LiberalPH Takbo na, #PangulongRobredo!   @lenirobredo   https://t.co/4hVx3I0Kef",0
"@make_sensei Takbo na, #PangulongRobredo!   @lenirobredo   https://t.co/4hVx3I0Kef",0
@FeArgente @lenirobredo Wala na ngang ibang mapipili pag hindi siya tumakbo.,0
"Since Pakman announced, halos wala na ako sa tamang ulirat.   Ngayon ko lang na-realize ang sense ng suhistyon ni Laxon sa pagkatao ni @lenirobredo na handang magparaya.",0
"To mam @lenirobredo,  YOU OWE US A DECLARATION TO RUN FOR PRESIDENT. Kahit magparaya ka pa sa dulo, sumubok man lang tayo sa unang mga buwan.  Big boost sa morale, pampalakas ng hanay, dagdag pondo &amp; baka pati sa survey kung MAGDE-DEKLARA KA. Takbo na, #PangulongRobredo!  https://t.co/TTQHaEbEtq",0
@lenirobredo Sana sumama kana sakanya,0
"@RocMartin5 @iMPACTPH2019 @lenirobredo @iamkarendavila Hahaha isa pang bobo ito, mahihina ang utak",0
"TUMINDIG KONTRA HISTORICAL REVISIONISM.  ""Diktador si Marcos, at hindi niya napagbayaran nang husto ang krimen niya; katunayan, patuloy ang pagpapakasasa ng kanyang angkan sa kayamanang ninakaw niya mula sa atin."" - VP @lenirobredo  #NeverAgain  #NeverForget #MarcosNotAHero",2
"I pray that on this day or in the coming days, our hope, VP @lenirobredo will decide to run for President and all who truly love the #Philippines will #LetLeniLead in 2022. #NeverAgain",0
@BeaxhBoi01 @antonioostevens @lenirobredo @ChelDiokno @hzlnuuut beh ano mga 2am tayo hahaha,0
Tama ba tingin ko sa mga kandidato sa pagka-pangulo?  Ang isang produkto kasi ay may target market.   Parang ang lumalabas ay iisa ang kandidato ng oposisyon ( @VPPilipinas  ) at marami ang kandidato ng administrayon.   Ma'am @lenirobredo solid na solid po ang mga boboto sa 'yo.,0
@joshdavid____ @lenirobredo #SuperSaiyan mode #SlaylaDeLima,0
@slaysinsenado @lenirobredo This made me tear up a bit. I miss her live speeches.,0
@mark_magno0524 @MannyPacquiao @lenirobredo Migraine sa mga manonood.,0
I would love to choose between Mayor @IskoMoreno and VP @lenirobredo for President,0
@gapolicarpio @1Sambayan WTF! Who is Isko compared to @lenirobredo?,1
"@lenirobredo madam, tuloy pa ba? ðŸ˜©ðŸ˜‚ #DapatSiLeni #LetLeniLead #KeriNiLeni #LeniRobredo2022",0
"@marredroyalty ""Iyong iyong iyong act of 2012"" kung saan principal sponsor si mama @lenirobredo",0
"sa pamilya. It is still a win-win solution. Pero mad gusto namin manalo ka dahil bayan ang makikinabang.  Yes, totoo po. Isa ka sa major consideration sa pagmigrate namin because We are still hoping that this country will have a great leader.   Sana po, @lenirobredo takbo na po.",0
"@lenirobredo   I am your supporter since Day 1 of your political career. Sa araw na ito, sana makahanap ka po ng kahit katiting na dahilan para tumakbo against all odds.  Walang mawawala kung tumakbo ka po. Kasi kung manalo ka, panalo ang bayan. Kung di papalarin, magkakatime ka",0
"@M2GeorgiaUSA @MorenoRobredo22 @itsmephats @ABSCBNNews @lenirobredo @IskoMoreno hahaha ikaw cucomber ay iste CColumbusJr ang kailagan ng proper education dahil hindi mo alam ang mga pinagsasabi mo,,ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚",0
@MamaHopia you can tell that even Toni doesn't believe at @MannyPacquiao lol! it's good that He did this interview now we know that he's brain is empty! he will be worst than @lenirobredo,2
@lecleo_ @lenirobredo Olol,1
@lecleo_ @lenirobredo Mga olol lang Ang ayaw Ng pagbabago lol,1
kung di ka tatakbong president mumsh @lenirobredo sure na ko sasali na lang ako sa squid game. ðŸ¥º,0
@jedqcepe @lenirobredo He will have to experience that TKO for real in next yearâ€™s elections. His boxing training and experience is no match for Leniâ€™s law degree and many years of public service including the last 5 as VP!,1
@OryangOryang @FeArgente @lenirobredo anim na taon na naman ng pahirap!,1
@williamperez973 @lenirobredo Opo. And also The end is near sa political dynasty,0
"On anniversary of Marcos martial law declaration, Vice President @lenirobredo urges Filipinos to guard history against revisionism.   Here's her full statement. | via @jmnpunzalan @ABSCBNNews  https://t.co/nDQiQ5nXFA",0
I love animÃ© and I love President @lenirobredo #LetLeniLead #DapatSiLeni #kapamilyavoteforleni #kapamilyavote2022 #Halalan2022,0
"Isko binuking miting kina Leni, Pacman  https://t.co/7kssR8lNpg #NewskoNews  @IskoMoreno  @MannyPacquiao  @lenirobredo  https://t.co/kFdIYURfEo",0
Queen thingsðŸ’… #Leni2022 #LeniRobredo #LeniForPresident  https://t.co/StYdepVHeR,0
@Maychelle_Jas @MrFrankBaraan @lenirobredo Kaya nga nagulat ako handa raw sya mkipg debate kay BBM kung sakali pero bago mangyari ulit yan sila muna ni Pakyaw ang mag debate mas bagay sila. Nahaluan na kce braincells nya ng pgka dilaw lahat nlg ng bagay ka kompetensya,1
"Pakinggan nyo po sana ang sigaw ng mga taong naasa po sayo..padami po ng padami ang mga sumusupporta sayo, kaliwa't kanan panawagang ikaw ang maging Presidente. May the Good Lord knock your heart vp @lenirobredo",0
@iamshoberamos @MrFrankBaraan Hahahaha... malakas pa ang loob ni bobang Leni na tumakbo dahil daw kay BBM. Diyan palang sa sinabi ni bobong @lenirobredo halatang hindi niya mahal ang bansa. Tumakbo siya para makipagkopetensiya kay BBM at hindi para sa pagserbisyo sa tao.,0
madam @lenirobredo thingxzzz,0
"Nakita ko lng to..and balita full suport c Vp leni sknya to run for presidency..mag give way dw xa ky IM and she'll run for governor of camsur..how sad..ðŸ˜­ Maam Vp @lenirobredo  marami po umaasa sayo. Marami na pumusta sayo, sana po pumusta ka rin saming sambayang Pilipino.ðŸ™â¤  https://t.co/r272vSTewp",0
@kweenCelestia @lenirobredo Utak mo baguhin mo pwee,1
@jpgrobredo I hope @lenirobredo runs this 2022 election.  Our only hope for this country to survive.,0
"@Richeydarian I hope @lenirobredo sees it na walang automatic switching of allegiance. Even if she endorses Isko, her followers wont necessarily follow. I hope she sees that her only moral choice is to run. #LetLeniLead",1
@cjbauti27773557 @DrTonyLeachon @lenirobredo I hope she is really that competent. Had requested for a 15-minute meeting with a foreign investor and tv guesting with her but all were rejected. So I hope that competence isn't a failure later.,0
"#NeverForget #NeverAgaintoLP #NeverAgainDilawan How Madumb @lenirobredo wants to revised history books that's only in Aquino's FAVOR, covering up some of the Marcoses achievements, Who's the real MODERN DICTATOR??  https://t.co/RLbYV9SXw2",1
@raissawriter @lenirobredo miss maâ€™am baka naman po ðŸ¥º,0
Anot anuman mangyari sa bansa natin this election hindi magbabago ang pananaw ko.. #NeverForget #NeverAgain Sana Lord gabayan mo po si VP @lenirobredo sa kanyang disisyon marami kami magsuporta sa kanya.. #LetLeniLead2022 Ikaw lang pag asa ng BAYAN.. ðŸ™ðŸ™ðŸ™  https://t.co/vC0G3V83mF,0
Dear pa-wokes of the Phils Sa kanya makikipagmeeting ang idol mama leni niyo. Ano paguusapan niyo lp tuta madumb @lenirobredo? ðŸ˜‚ðŸ˜‚ðŸ˜‚ -ctto  https://t.co/a2Z3yzQqbr,0
I am a Pro-Government. @lenirobredo is part of the Governemt.,0
@FeArgente @heartofemmaus @lenirobredo Sana para sa bayan .. umatras yung dakawang lalaki para matanggal ang kasamaan ng Bansa . LET LENI LEAD !!!,0
Im so excited for #Halalan2022. Im so thrilled to #LetLeniLead. I'M SO READY FOR @lenirobredo !!!!,0
"Tatakbo si @lenirobredo para harangin si @bongbongmarcos, ano ka patotot?! This is dumbest and the most selfish reason I heard to become a president. Pls do not for Leni. DON'T!",1
@JetskiPaMore @lenirobredo,0
READ: Mensahe ni @VPPilipinas @lenirobredo ngayong ginugunita ang ika-49 na anibersaryo ng deklarasyon ng Martial Law. | via @luisitosantos03  https://t.co/OEy2lMw9K3,0
