Tweets,Score
"Noong martial law, isang henerasyon ng magagaling na kabataan ang pinagpapatay dahil sa pagmamahal sa bayan; sina Duterte, yung mga naiwang wala namang kwenta, sila nalang ang pinagtitiisan natin ngayon.",0.00 
"Marcos Duterte walang pinag-iba,                                             parehong pasista, pumapatay sila!  #NeverAgainToMartialLaw  #NeverForget",0.00 
@oj_arbolario Rodrigo Roa Duterte: The President,1.00 
@crishenmar no to duterte and marcos YES TO PRINCESS PRETTY LENI OMGðŸ˜ðŸ¥°ðŸ’“,1.00 
"I really feel bad for these anti-vaxxers. Kaso they refuse to listen to reason. Galit sila sa ""big pharma"" kuno, pero keri lang sila sa Pharmally kasi friends of Duterte naman sila. Yikers.  https://t.co/pL7gWoCriQ",1.00 
Me tuwing iniisip ko kung sino si Oust at kaano ano niya si Duterte  https://t.co/j5xdrvR4S1,1.00 
@DesOblefias @MamaHopia @rod_pinochet @MannyPacquiao Absolutely true!!,0.00 
"TIGNAN: Ngayong Pambansang Araw ng Protesta, dumagsa ang libu-libong mamamayan sa Liwasang Bonifacio, Manila, upang kundenahin ang korapsyon at pasismo ng mga diktador na Marcos at Duterte.   #NeverForget #NeverAgain #AbolishNTFELCAC #DuterteWakasan  https://t.co/PGKw6kSyvz",1.00 
"In 1971, Rey Casambre, then Physics and Math teacher at UP-Baguio, was arrested and interrogated over the Plaza Miranda bombing. He was arrested again in 2018 after Pres. Duterte signed EO No. 70 that established the National Task Force to End Local Communist Armed Conflict.  https://t.co/egXnyI7qoj",0.00 
Sisiguraduhin ni Pangulong Rodrigo Duterte na ibabalik sa dating pagkatao si Senador Gordon.  https://t.co/JA2WAHLEB4 #TunayNaTabloidista  #AbanteNews,1.00 
"Ayusin mo muna balwarte mo,bago ka mangako ng langit,wag pairalin ang utak 3 months polsci!!  https://t.co/imq43ZIfHx",1.00 
President Rodrigo R. Duterte: Save the Nation! Duterte Resign! - Sign the Petition!  https://t.co/EwWAhK4rBu via @ChangePilipinas,2.00 
President Rodrigo R. Duterte: Save the Nation! Duterte Resign! - Sign the Petition!  https://t.co/buMMEHuGDV via @ChangePilipinas,2.00 
@ajslow20 @MyIdolAdler @inquirerdotnet trueee wag kiyo iboto si duterte sa pag ka bise!!!!,1.00 
@jmschumey isama na pati ninakaw ng duterte cabal! ng pdaf scammers!,1.00 
"ang hirap ilagay ang ""Duterte"" at ""kahangahanga"" in one sentence ðŸ˜”",1.00 
Q&amp;A: The International Criminal Court Goes After Duterteâ€™s Drug War â€“ Philippine Center for Investigative Journalism  ChronLaw International Criminal Court News  https://t.co/MPWL0hqDwG  #InternationalCriminalCourt #news #law #attorney #lawyer,0.00 
NO TO MARCOS NO TO DUTERTE,1.00 
Marcos. Duterte. #NeverForget #NeverAgain,1.00 
"@YouDu30 @MyIdolAdler @inquirerdotnet DDS lang mga tanga kse nanalo lng nman si duterte dahil sa internet, gawa ni tulfo at mocha uson pero kung wla mga troll di mnanalo yan. nauto nila karamihan sa luzon",2.00 
swimming na sana kaso level 4 eme eme din pala ang rizal huhuhuhuhuhhhh duterte and friends pangit kasalanan nyo lahat ng to,1.00 
"Duterte Law Office  Specialization: Hiding corrupt practices of criminal chinese conducting business in the Philippines particularly with gov't instrumentalities.  Results are guaranteed and will get immediate attention. The cabinet, military &amp; police are on our side too!  ðŸ¤£ðŸ˜ ðŸ™„",1.00 
"@DenisMacShane Duterte came in wanting to be friends with China and got rolled over. Xi has, and is, losing friends rapidly.",1.00 
Yung todo defend palang sila kay duterte dimona kinakaya. Ngayon dinedefend naman nila yung martial law ðŸ¥´  https://t.co/DRsBOAChfe,1.00 
"Oh paano na ng ginawa ninyo ang crime against humanity ang yayabang ninyo namayagpag kayo,and now ano bahag buntot ninyo,you deserve to be punished with your President Duterte.ðŸ˜¡",1.00 
@ANCALERTS tutal kababayan daw si duterte sabi ng nanay  artsy fartsy cocaine with fentanyl,1.00 
AYAW KAY DUTERTE PERO GUSTO KAY MARCOS ??????????? DAMN PICK A SIDE,2.00 
"PABAHAY SA MGA MAHIHIRAP, SAGOT NG ADMINISTRASYONG DUTERTE!  Bilang bahagi ng development goals ng bansa, isa sa mga proyektong pinapaigting ng administrayong Duterte ay ang mabigyan ng disenteng bahay ang ating mga kababayang mahihirap.  #DuterteLegacy #workingPCOO  https://t.co/ShCgIRF5c0",0.00 
"PABAHAY SA MGA MAHIHIRAP, SAGOT NG ADMINISTRASYONG DUTERTE!  Bilang bahagi ng development goals ng bansa, isa sa mga proyektong pinapaigting ng administrayong Duterte ay ang mabigyan ng disenteng bahay ang ating mga kababayang mahihirap.  #DuterteLegacy #workingPCOO  https://t.co/128a1rWNcF",0.00 
@PinoyAkoBlog @John_Rred at pinagpatuloy pa ito ni duterte!sabi nga niya duterte: mamatay kayo sa gutom! wala akong pakialam!,2.00 
"@michas4580 Good!   Kick out Duterte, kick out Chinese investors like those behind Pharmally, shabu laboratories, shabu smuggling, POGOs, casinos, fake pharmaceuticals, counterfeit luxury items &amp; what-have-you.  It's like hitting 2 ugly vultures with 1 stone.",1.00 
"PRESIDENT Rodrigo Duterte has not yielded an inch in his ongoing word war against Senator Richard Gordon, who is currently investigating the alleged anomalies surrounding Pharmally Corporation #pharmally #OpinYon #WeTakeAStandÂ     https://t.co/fUgagTUyUD",1.00 
Marcos at Duterte: Paano sila magkatulad?  https://t.co/KWCoOYxns8 via @YouTube,0.00 
@iggymanzanow @reyna_elena Palit an si Duterte sa 2022? Okay BBM sa 2022.,1.00 
ISKO-LENI; PACQUIAO-ELEAZAR; CAYETANO-DUTERTE OÂ MARCOS-DUTERTE  https://t.co/jqTit3qH5Z,0.00 
@cnnphilippines KICKBACK PA MORE!! DUTERTE AND THE GANG!!!,1.00 
Similar to Duterte,0.00 
"Duterte has surpassed Marcos in terms of the worst parameters. Number of people murdered in 5 yrs (est at 30,000) by state forces under his bogus â€œwar on drugsâ€ is ten times more than the 3,000 people massacred and ""salvaged"" by military/police forces under 14 yrs of Marcos.  https://t.co/wsuYTElHh9",1.00 
Laganap din ang extrajudicial killings sa panahong Marcos na hindi maitatangging bahagi rin ng administrasyong Duterte.,2.00 
"Ngayon ang ika-49 taon ng Martial Law, magbalik tanaw tayo sa kalupitang hinataw nito sa mga biktima ng pasismo mula sa diktador na si Marcos. Ang laganap na paglabag sa karapatang pantao, pagkontrol sa midya, at korapsyon ay mahahalintulad sa palpak na pamumuno ni Duterte.  https://t.co/U3xVDZPy38",1.00 
The markets are all dumping :(,0.00 
"@jacquemanabat ""Bakit takot na takot ang rehimeng Duterte sa mga protesta?""  A protester sits in front of the police barricade near QC Welcome Rotonda questioning why were they stopped from holding a protest despite secured permit. | via @jacquemanabat  https://t.co/7k99A4Jj2i",1.00 
happy mid autumn festival!!,0.00 
Duterte: Kailan ako makukulong?   Hiniling ni Pres. Rodrigo Duterte na abisuhan siya kung kailan siya makukulong kaugnay sa imbestigasyon na gagawin ng International Criminal Court sa war on drugs.  https://t.co/NwssYZZYTN,1.00 
@Slate Until recently a supporter of murderous President Duterte.,2.00 
"@joelzobel duterte set the standards so low kaya....""Maski sino nalang na gung2 pwede""ðŸ˜‚",1.00 
@STForeignDesk @straits_times Looks like Duterte isnâ€™t as tight with Xi as we had thought. All those Chinese â€œfishing boatsâ€ had a huge impact.,1.00 
PUTANGINA TALAGA HINDI GUMANA MIC KO SA GRADING RECITATION KINGINA TALAGDFNRNDNDMDMFNFNGKROUTANGINA MO DUTERTE KASALANAN MO TO,2.00 
"49th. anniversary of Marcos Martial Law  Filipino masses would ""celebrate"" Marcos's Martial Law on its 50th anniversary on 2022  By voting for @BongBongMarcos for President &amp; @IndaySara Duterte for VP this #Halalan2022  WAG NAMAN #NeverForget  #NeverAgain #NeverAgainToMartialLaw",1.00 
#NeverAgain #NeverForget  Marcos then Duterte now,1.00 
"Martial Law survivors: Reject Marcosesâ€™ return to Palace, Duterteâ€™s bid to retainÂ power  https://t.co/B4BgSFiHqx",0.00 
Duterte to Red Cross: Where is your required annual report?  Filipinos to Duterte: Where is your SALN?,0.00 
Support Marcos&amp;Duterte,0.00 
What if: 3 lang choices sa election Bongbong Marcos vs Sarah Duterte vs Manny Pacquiao Who's your president?  Me: ** left the Philippines **,1.00 
Presidential spokesperson Harry Roque says other testing laboratories may also be looked into as an 'off shoot' of Duterte's order to ensure the accuracy of all COVID-19 test results.  https://t.co/z5KZixd7NH,1.00 
i so like the charac development of my oomfs bc yes u cant h8 duterte for his hr violations and glorify the marcoses for the same thing that u h8 the other for. now pls register as a voter and vote wisely!!!!!,0.00 
"naalala ko kagabi HAHAHAHA para kaming nagdebate ng papa dahil dun sa balita abt pag-apbruba ni duterte sa f2f classes sa mga pilot HAHAHAHAHA pero in a good way naman, us2 ko lang ipaglaban na mahirap talaga 'tong online class hehe ðŸ˜€ðŸ˜€",1.00 
"@Lawyer_Punk Wondering what ""Never Again"" means while living under the Duterte administration.",1.00 
@vanetmae Mas nakita ng taong bayan ang totoong serbisyo ni President Duterte Bebe. Bawat sulok ng Pilipinas natamasa ang Pagbabago. Probinsya namin parating napabayaan dati lalo na yong mga isolated areas pa. Pero ngayon kahit sa bundok naabot na ng programa. Pati ELCAC para sa IPs.,1.00 
Kahit saan ang daming nakadeploy na mga pulis. Hinaharangan lahat ng nagpprotesta.   Akala mo krimen ang magalit sa hinayupak na si Duterte. Ang totoo g kriminal ay yung nasa Malacanang! Siya yung harangin niyo! Siya yung ikulong niyo!  #NeverAgainToMartialLaw,1.00 
@Rare_Giveaways @bosomsey,0.00 
"Martial Law survivors: Reject Marcoses' return to Palace, Duterte's bid to retain power  https://t.co/sLATR8243k",1.00 
Mga senador na biglang bumabangga kay Duterte ngayon- #FreeDeLimaNow !,1.00 
this is excellent!!,0.00 
@ABSCBNNews Pansin niyo ba tahimik si Gordon sa PRC? Walang imik si Gordon nung sinabi ni Duterte na ipapa audit yung PRC. Bakit bumaba ang presyo ng covid test ng PRC? Hindi ba matapang si Gordon dapat sinabi niya kay Duterte na sige ipa audit mo ang PRC ng mapahiya ka. Eh wala tahimik!,1.00 
"What we have now is de facto martial law. Marcos then and Duterte now both aspired to build edifices meant to create this illusion of progress and conceal the bloodshed they unleashed upon the Filipinos, especially upon the poor and vulnerable.  #DuterteMarcosWakasan  https://t.co/kvV673lbzX",1.00 
A view that contrasts sharply with many of #Duterte positions on #China ðŸ˜‰,0.00 
 https://t.co/jsEsvKY8aY,0.00 
"@GrowlHarhar @PackandCarryAll @lino_iam @BuangSonny @PapiPards______ @maytoyotayo @MistPersie @AlbacBaggy @DodoyPanes @danwaytoofar @Nakedninja4 @BalDugho @chadachada17 @DudeSabarita @NileSneel @Agapitosaizotso @JaxsonCrow @M19Manny @dimple032047 @ALLCAPSLERKEY @maria47215 @028miss_M @LoVe_MeOw_24 @HhlomiY @Aczent1 @YesYesYo13 @JUVY2004 @bhevzkyren @lav2heart14 @WongLi2515 @JunSandoval5 @Edelwei8 @aikonriche @2021_raine @LiberalHunter10 @Aberasturi2 @TheNorth_BBM @kdumayhag @DAN_FLAME @Jas4uuuu @BCT14Avenger @virmaxi @Worn0utMetaphor @DragonF38402535 @bernallene @klienfloyd @dude_DaS @DeLegazpiYLopez @DudeFalken Tanga 5.9T, pangkalahatang utang yan mula pa nuong araw. Si Duterte, dinagdagan nya yan ng 7Trillion! Pandemya pandemya ka dyan.  Bobo!",0.00 
"Presidential Communication Operations Office (PCOO) Secretary Martin A. Andanar emphasized that anti-drugs campaign of the Duterte administration is relentless, even with the COVID-19 pandemic.  Full Story ðŸ‘‰  https://t.co/K6IDtehHjA",1.00 
"In a statement on Tuesday, Samahan ng Ex-Detainees Laban sa Detensyon at Aresto cautioned the public against the â€œmonstrousâ€ Duterte-Marcos tandem being floated in the run-up to the 2022 elections.  READ:  https://t.co/Lz7YvN6SF2  https://t.co/3KzfG0aLrv",0.00 
Senator Richard Gordon on Tuesday welcomed President Rodrigo Duterteâ€™s order to investigate the alleged â€œfalse positivesâ€ COVID-19 test results conducted by the Philippine Red Cross (PRC).   https://t.co/Sxg1m2qjq5,0.00 
"President Rodrigo Duterte is a ""bully,"" Sen. Richard Gordon said,  hours after the chief executive again lambasted him over the Senate's investigation into alleged irregularities in the procurement of the country's pandemic supplies.  READ:  https://t.co/UR4ghHwgT0  https://t.co/nEY8grFyfT",1.00 
@riodefiofficial  https://t.co/KdGmAYyUSb,0.00 
Duterte warns Senate: I will â€˜extractâ€™ govt officials detained for corruption probe   https://t.co/0jWSbCVsPJ  https://t.co/gHyuOoaFVT,1.00 
LOOK: Presidential spokesperson Harry Roque defends President Rodrigo Duterte's order to probe the alleged 'false positive' Covid-19 results in Philippine Red Cross lab.  https://t.co/AmDfyhhoi1,1.00 
LOOK: Presidential spokesperson Harry Roque defends President Rodrigo Duterte's order to probe the alleged 'false positive' Covid-19 results in Philippine Red Cross lab  https://t.co/CXWHDn5254,0.00 
@Disisyiti I love President Duterte,0.00 
"@Mohsin_71 I will encourage you take a look at @riodefiofficial as they are promoting cross-chain operation. Their are based on #RioChain. By using #substrate and #parachain , they provide a much lower gas fee, and faster transaction, and TPS Up to 3,000. The staking function is coming too.",1.00 
@heartofemmaus Leni is smart keeps her cool bec Duterte is wicked &amp; vindictive to his enemies like Gordon &amp; Leila Delima.But she takes a stand vs PRRD's corruption ineptitude over WPS &amp; on pandemic response.She always REITERATES she'd run  bec we don't want palpakDuterte or thief Marcos in 2022,1.00 
"Duterte's corruption is unprecedented, plundering even the much-needed funds for the pandemic, - Ariel ""Ka Ayik"" Casilao, Anakpawis Party-list National President and former rep  https://t.co/DhkjPJBJ5l #Tumindig #DuterteWakasanNa",2.00 
"Duterte has the supposedly independent branches of government under his control, - Ariel ""Ka Ayik"" Casilao, Anakpawis Party-list National President and former rep  https://t.co/DhkjPJBJ5l #Tumindig #DuterteWakasanNa",1.00 
"Duterte is undisputed a copycat of Marcos. He is averse to civil-political and socio-economic rights, a principal trait of a dictator, - Ariel ""Ka Ayik"" Casilao, Anakpawis Party-list National President and former rep  https://t.co/DhkjPJBJ5l #Tumindig #DuterteWakasanNa",1.00 
@inquirerdotnet Dear Ateneo de Manila. What you are doing is good. But I hope you will do better by preventing a Duterte dictatorship. What good is there reminding people about the Marcos dictatorship but not doing it's best preventing another dictatorship?,1.00 
@BinanceUS @riodefiofficial  #ToTheMoon,0.00 
"Panibagong akusasyon ng kurapsyon laban kay Senador Richard Gordon, ibinato ni Pangulong Duterte sa regular weekly talk to the people  https://t.co/rRscpKyIHG",1.00 
Duterte waste of daddyâ€™s cum,1.00 
Gordon welcomes Duterte order to probe Red Cross 'false positives' incident in Subic  https://t.co/ALFgacxnCX via @gmanews,1.00 
"@ABSCBNNews â€œThe Duterte administration has now gained notoriety as a world-[renowned] HUMAN RIGHTS VIOLATOR, if not, a DICTATOR following the likes of Ferdinand Marcos.â€ Peter Murphy, chair of the International Coalition for Human Rights in the Philippines (ICHRP) #NeverForget",1.00 
People Power needed against Marcosian Duterte - Anakpawis  https://t.co/DhkjPJBJ5l #Tumindig #DuterteWakasanNa,0.00 
Gordon returns Duterte's dare: Do your worst  https://t.co/yEQGCIfZZQ via @gmanews,2.00 
Naging magulo ang isang political party nang maging miembro nila si Duterte.  Hindi nga naayos ni Duterte ang gulo ng isang partido.  Buong bayan pa kaya?,1.00 
girl sana ok ka lang. ang obvious naman na troll account yan. di yan kamaganak ni duterte ðŸ˜…. pero sana maging ok na lola mo.,1.00 
"@MackinleyZamora Ganun pala eh!   So why don't you go to the nearest Court &amp; give them your statement/affidavit/confession about everything you did for Duterte - in Davao as a cop &amp; as his Chief of police, &amp; what you did for Duterte's Drug War as his Chief of the PNP.   Make it easy on yourself.",2.00 
"Hindi ako interesado sa statement ni inilalabas ni FVP Leni Robredo kasi walang substance puro banat at paninira sa mga kalaban at sa pamilya Marcos. Mas inaantay ko ang statement nina PRRD, Mayor Inday at BBM kasi may laman ang kanilang sinasabi.",1.00 
"Buti pa ang US donated ang milyong mga Pfizer vaccines via COVAX facility...  On the other hand, the Duterte government has spent billions of our taxes on China's Sinovac vaccines!",1.00 
"Senator Dick Gordon countered President Rodrigo Duterte's latest bashing by calling him ""boring"" and flustered as the controversy involving Pharmally Pharmaceutical unravels in a Senate Blue Ribbon probe.  https://t.co/84DmbK9RDW  #AbogadoNews   @RRD_Davao",1.00 
"@Pepsicollagen @lenirobredo Sino kaya sa mga tatakbo ang hindi mag concede na talo at ipaglaban ang boto laban sa mga duterte, marcos at arroyo candidates na manalo dahil sa comelec software glitches? Will @lenirobredo do it? I hope dahil VPLeni is my President.",1.00 
"Ngayong anibersaryo ng pagdedeklara ng Batas Militar, alalahanin natin ang mga pinaslang na peace consultants sa ilalim ng tiranikong rehimeng Duterte--mga bayaning tumindig din laban sa diktaduryang Marcos",1.00 
"@News5PH I am with Duterte on this one Dick.. Gusto ko ding malaman kung ninanakawan mo ang PRC? Harapin mo sya na parang lalake, dami mong daldal, Leche ka..  https://t.co/hIZFOf9kGo",1.00 
"@ABSCBNNews @RRD_Davao  &lt;--- Rodrigo Duterte hindi ka lang sobrang duwag, sobrang PANGET PA sa loob at sa labas GAH GO!",2.00 
Tignan niyo kung gaano kasama ang mga Aquino sa pamilya Marcos winasak nila ang ari arian ng pamilya Marcos. Ganyan sila kalupit mga walang puso at awang natitira.,1.00 
@JojoNira88 @ColmenaresPH ok ka lang minsan kailangan talaga mag patupad ng martial law kung kina kailangan talaga diba nag patupad nadin si duterte ng martial law para lang sa mindanao,1.00 
"@PetDogLover23 @ggonefan Hayaan mo na utak kpop yan kepapanu,better block hehhehe",1.00 
"@tmislos @TedTe Bec the doc had already been signed (on the 21st) even BEFORE the â€œalleged ambushâ€ of Enrile on the 22nd, which justified the proclamation of Martial Law on the 23rd. Fake news was already there before Duterte made it fashionable again.  https://t.co/w6aiqeEntg",0.00 
@ggonefan Bye kpop!!block is better!!,0.00 
"Srsly. Fuck the Marcoses, Duterte, and ALL their demonic ilk, including so-called Christians who support murderous politicians. #NeverAgain  #NeverAgainToMartialLaw",2.00 
Yung mga sinasabi nilang pasakit sa lipunan na mga Marcos hanggang ngayon buhay parin si Madame Imelda Marcos samantalang yung mga galit sa pamilya Marcos unti unti na silang nalalagas. Like Pnoy at Dinky. I hate drugs..,1.00 
â€œYOU ARE A BULLY!â€  Muling bumuwelta si Sen. Richard Gordon sa mga pambabatikos ni Pres. Duterte sa Senado at Philippine Red Cross.  https://t.co/bKbKGYqmtI,2.00 
"@ggonefan Girl yong rebuttal mo pang Kpop,so get out!!",1.00 
JUST IN BREAKING PRES. DUTERTE PROBLEMA NI GORDON IPINAARESTO FAELDON MA...  https://t.co/3rB3e09xnI via @YouTube,2.00 
"kung katulad ni marcos/duterte ang tatay mo at ayaw mo sumunod sa yapak nila, masusunod pa ba ang commandment na â€¦ â€” Honoring your parents through doing the right thing, I guess?   Ano pa bang kailangan mong ireconcile sa faith moâ€¦  https://t.co/f7UvsCeiQF",1.00 
Rodrigo Duterte ketika akeh pikiran karo masalah  https://t.co/KzhPAhfbsg,0.00 
Hinamon ni Pangulong Rodrigo Duterte si Senador Gordon na mag-one-on-one at maglaban na lamang sa isang puwesto kahit barangay captain.  https://t.co/zXQzqnF9A9 #TunayNaTabloidista  #AbanteNews,1.00 
"Gordon dares â€˜bullyâ€™ Duterte: Do your worst, Iâ€™m not scared  https://t.co/WRDiW08qzb via @YouTube",1.00 
"sadly, it is probably to prepare the coming of VP Duterte",1.00 
"â€˜Iâ€™M NOT A COWARDâ€™  Sen. Richard Gordon dared Pres. Rodrigo Duterte to fulfill his promise of ""doing his worst"" against him, noting that this has been the President's default when criticized for his policies.   READ:  https://t.co/6ySNYmxPBq  https://t.co/HNL3YecaKC",2.00 
President Rodrigo Roa Duterte meets with several Cabinet members to discuss the latest developments on the governmentâ€™s response against the COVID-19 and other important matters of national concern in his Talk to the People this week.   #InformInformInform #COVID19PH  https://t.co/IRal4KYihM,1.00 
@mikenavallo READ: DOJ chief says Duterte may speak about PH's drug war review in UNGA speech  https://t.co/yCCpBoO3MJ,1.00 
@ANCALERTS Sisingsisi ngayun si duterte kung bakit nya sinama ang pangalan ni dick sa senatorial glitch nun 2019. So ngayun di k pede mamuyboy!,1.00 
@ABSCBNNews Marcos - Duterte 2022,0.00 
@roxanne1107 ðŸ‘‡ðŸ‘‡ðŸ‘‡ðŸ‘‡  https://t.co/ASM3tPUdX7,0.00 
"@jednoel Doc, paki rewire ang utak ni Duterte.....  short circuit eh.",1.00 
President Rodrigo Duterte dedicated bulk of his Monday night public address into bashing Senator Dick Gordon and the Blue Ribbon Committee yet again.  https://t.co/skv87wTU5K #AbogadoNews  @RRD_Davao,1.00 
"@bamaquino @societyofhonor Despite all of this, the Philippines has Duterte",0.00 
Wtf! Ten reasons why Duterte is such a LGBT icon.,2.00 
Duterte and Pacquiao being incompetent and being one of the worse people ever justifies your hatred So why vote the Marcos when they are no different?,1.00 
Kaakibat ng ating pagsigaw ng #NeverAgain ang pagtindig kasama ng mga magsasakaâ€™t manggagawa tungo sa landas ng pambansang demokrasya na sisigurong hindi na muling magkakaroon ng mga tiranong tulad nina Marcos at Duterte.,1.00 
Kaya naman kaakibat ng ating paggunita sa mga bayani't martir na magiting na lumaban sa diktadurya ni Marcos ay ang pagpapatuloy sa ganap na pagbunot sa mga parehong ugat ng kahirapan na ating kinakaharap ngayon sa ilalim ni Duterte.,1.00 
"Mula kay Marcos, hanggang kay Duterte, parehong mga sulurinanin pa rin ang kinakaharap ng mga magsasaka at aping mamamyan. Patuloy ang pagsasamantala sa mga asyendaâ€™t plantasyon.  https://t.co/kFye8fROK3",1.00 
I remembered when I share posts on FB about duterte being incompetent last november when the typhoon hit the ph and many people died because of the flood. my tito pmed me on FB and told me to stop siding the 'dilawans' and hayaan nalang ang gobyerno. like wtf???,1.00 
"With the current 'de facto' Martial Law, it is undeniable that the current Duterte administration exhibits apparent similarities and continues the oppressive ruling.   In commemoration of the Martial Law Declaration, let us debunk the myths behind his reign of terror!  https://t.co/hWXxC847nK",1.00 
"Nunca mas! On the 49th anniversary of martial law imposition in the country, GABRIELA reiterates its unity with the Filipino people in condemning the pro-imperialist, fascist, Marcos-duplicate of the current Duterte regime!  #NeverAgain #NeverForget #DuterteWakasan  https://t.co/OnQJHKUO3Z",2.00 
"@ElvisTura @DickGordonDG Sa lahat ng picture na pi-nost mo, meron bang project si Duterte dyan? O ribbon cutter lang role nya. Mahiya naman kayo, mga BAYARAN!!!!",1.00 
Kaya bet ko si Mayor Inday Sara Duterte Carpio maging Pangulo ng bansa para magawa niya rin ito sa buong Pilipinas.,2.00 
"@ABSCBNNews Of course he would, because if Duterte was tried in a world  court and found guilty of unlawful crimes against humanity, then Fato would also be guilty by default.",1.00 
President Duterte has received the report on the review conducted by the Department of Justice (DOJ) on 52 cases of police anti-illegal drugs operations which resulted in deaths.  READ:  https://t.co/33sUcAzyDf  https://t.co/53qCBkSz3Q,1.00 
"@ggonefan How about Saff44,Hacienda Luicita Massacre,Kidapawan Massacre,Mendiola Massacre,Yolanda Victims,Dengvaxia Victims,and 30 journalist killed during Aquino  regime!!!!??? Learn the truth,learn the true history,never be fooled!!",2.00 
@linenuism di pa naman yan mapipinal ang hanayan ng mga kandidato hanggang sa huling araw ng filing of candidacy. si Duterte nga noong 2016 hanggang sa dedlayn ng substitution. mahalaga dyan ay makabuo ng pagkakaisang kontra-du30 itong burges na oposisyon para magkaroon ng fighting chamce,1.00 
At NAUULIT ulit sa rehimeng Duterte ang marahas at anti poor na polisiya at biyolenteng solusyon para patahimikin ang masa,2.00 
Tang ina ng mga era 56/75 lang ako hahaha di pakami buhay niyan okay pa kung kay duterte HAHAAH,2.00 
12 Interesado si Pangulong Rodrigo Duterte na malaman kung saan ginamit ni Senador Gordon ang umano'y P88 million pesos na Priority Development Assistance Fund (PDAF) nito.  https://t.co/fB8OdtZMFg #TunayNaTabloidista  #AbanteNews  @RRD_Davao,1.00 
hindi ko gets tong mga agency na to kayamot sa sobrang bwisit ko i blurted out na walang kwenta ang govâ€™t agencies under duterte,1.00 
ayaw ng tatay ko kay duterte pero gusto kay bongbong marcos????? make it make sense ðŸ˜©ðŸ¤¦ðŸ»â€â™€ï¸,1.00 
"Marcos, Duterte walang pinag-iba! Parehong diktador, parehong pasista. #NeverAgain",2.00 
"May nagawa ba ang  Duterte administration? Oo yung no smoking ,joke no ðŸ¤¡ Mag trabaho naman sya no! Virus ðŸ¦  Kay pmarcos pa huling nagkaroon ng mga mega projects ngayon nalang ulit nasundan. Sinu ang tunay na may malasakit sa pilipinas Kaya wag iboto ang mga maysariling interes",2.00 
"marcos at duterte walang pinag-iba! pasistang diktador, pabagsakin!   #NeverAgain #MarcosNotAHero  https://t.co/900PMkb3ph",2.00 
"HAPPENING NOW: On the 49th anniversary of Martial Law, progressive groups mass up at Carriedo to protest Duterte's de-facto dictatorship. Groups call for the realignment of NTF-ELCAC budget into aid, health services, and safe resumption of classes.  #NeverAgain #NeverForget  https://t.co/A8D2WPSjIA",2.00 
@TheWolfpackIN Duterte is unpredictable. He can take U-turn quickly and jump in lap of China. Not a trustworthy guy.,1.00 
@DickGordonDG Yes Sir! Go after Inutil! Bully! Duterte is actually a coward.  Expose him more. People are waiting and listeningðŸ™,2.00 
LOOK: President Rodrigo Roa Duterte said that he directed cabinet secretaries to take immediate action to obtain medical equipment such as PPE and face masks to protect health workers and save Filipino lives.   #workingPCOO  #WeRiseAsOne  #COVID19PH  https://t.co/jYzdGZx8yT,1.00 
TINGNAN: Inatasan ni Pangulong Rodrigo Roa Duterte ang kanyang gabinete na umaksyon agad para makakuha ng medical equipment gaya ng PPEs at face masks upang maprotektahan ang healthcare workers at mailigtas ang buhay ng mga Pilipino.   #workingPCOO  #WeRiseAsOne  #COVID19PH  https://t.co/ffprpzBqnY,1.00 
Gordon on ICC probe vs Duterte: Loose lips sink ships   https://t.co/na5zfV1Cgh,0.00 
"Learned a new word from our interview with @DickGordonDG Sunday night: Kamisadentro  WATCH: Sen. Gordon on Pharmally deals, Duterte tirades | The Mangahas Interviews  https://t.co/3Q5kaboM1L",1.00 
Sen. Richard Gordon urged President Duterte to do his job as Philippine president instead of protecting Chinese businessmen who are tagged in the alleged corruption of #COVID19 funds.   READ:  https://t.co/UR4ghHwgT0  https://t.co/RV3VtWtHiA,1.00 
"@raissawriter @c_bibi One really questions the meaning of ""Never Again"" while under the Duterte administration.",1.00 
"@iamtix95 Doc mamiss nyo po ang Pinas, habang naghihirap mga Pinoy,  ung mga Economic Adviser ni Duterte puro naka Porsche.  hohoho",1.00 
"Bitbit ang iba't ibang panawagan, mariing kinokondena ng mga grupo ang kriminal na kabataan ni Duterte ngayong pandemya at iba pang paglabag sa karapatang pantao.   #NeverAgain  #DuterteWakasan  https://t.co/ZkQaMm1ska",2.00 
"TINGNAN: Sa ika-49 anibersaryo ng batas militar, nagtitipon ang iba't ibang sektor sa Escolta St., Manila upang labanan ang diktadura ng rehimeng Duterte, Setyembre 21.  #NeverAgain #AbolishNTFELCAC  #DuterteWakasan  https://t.co/j0rrWT5Buj",2.00 
"Senator Richard Gordon made the remark in his opening speech during the Senate probe into the alleged overpriced pandemic supplies.  To recall, President Rodrigo Duterte, in his previous public address,Â told GordonÂ to â€œdo his worstâ€ if they will continue to quarrel.  https://t.co/CXeI54X1nH",1.00 
Ka funny lang kay fam ni duterte esp iya mader nag lead para kakson sa pwesto si Marcos nga diktador without knowing nga iya bata mas worst pa gali in the future,1.00 
